1.服务很差，要说英语可能会好一点	neg
酒店在沙田的河边，风景不错。但是似乎因为都是大陆人入住的原因，服务员的态度十分恶劣。我晚上问他们要求上网，有个服务员骗我到外面买上网卡，后来投诉也不理我。	neg
酒店环境一般 服务却极差 动不动所有经理都出来 侮辱游客不舍得给钱不房费 还把政治搬出来吓人 态度太差 我去过的酒店都有中午退房前电话询问是否要续房 我是凌晨4点才去的 什么都不知道 一睡到下午一点 就吵着要我交钱 我说为什么不提醒我 他说我们就是这种规定 从经理到员工一个德行 劝大家千万别去	neg
住过不少三、四星级的酒店，青海宾馆是最让人失望的一家。看到网上的照片还不错，实际上相差很大。酒店比较陈旧，无论是房间的颜色还是房间内的家具设施，感觉象是一个90年代的招待所。我订的是大床间，床直对着厕所的门，浴室里的毛巾也是黑糊糊的，感觉洗不出来的那种感觉。晚上有骚扰电话，而且房间的隔音也不好。有意思的是，我想把行李寄存在酒店一下，那个问讯处的小姐就拿一张纸写了一个收条给我，连个正规点的单据也没有，可见管理的不足，也不知道怎么评上四星的。	neg
尽管是四星的宾馆，但这里的服务员都不会笑，不知是何原因！！早餐差劲不说，冰冷的馒头要求打热一下都遭到拒绝。服务太差！和四星的标准根本不符。	neg
对这家酒店感觉非常的不满意，酒店的服务和设施以及地点都非常非常的差，特别的硬件设施不是水管坏了，就是电视有问题。半夜居然爆水管，在住的几个晚上里没有睡到一个安稳觉，投诉同楼层的韩国客人太吵，在投诉其吵闹的时候不专业的接线人员竟然要求我在半夜时分去查看是哪一个房间的客人，简直是莫明奇秒，不知道香港的服务人员的专业素养跑到了哪里去了。。。。莫明。。。。酒店的地理位置也非常不理想如果想节省时间都需要打的到地铁站，如果你买了太多东西，相信我回酒店真的是一件非常痛苦的事，没有出租车，没有地铁。。。。。。	neg
这是我在香港住过的最烂的酒店。预定的是大床房，结果第一次给我一间双床房，第二次换了房，倒是大床房，但这间房间的的洗手间基本没装修，所有水管暴露在外，所有设备都是简装的，洗脸盆小的只能放进一直手，太吓人了。大家一定要当心。结果第三次终于换到了稍微像样的房间（因为看到过前面的那间房，所有眼界已经低了很多）。但房间真得是很旧，出门跨半步就是电梯，走道窄的只能走一人。建议如果是这个预算，情愿去住离此酒店很近的香港华美达酒店，绝对比这个酒店设试新而且离中环相对较近。以前还住过香港华美粤海酒店，差不多650一天，绝对要比这家好。	neg
从门面来看，该酒店就显得不够气派，虽然楼层很高。房间从来没有安排到过正面湖景的，尤其是前台的接待的水准实在差，有怨妇状的，有面无表情的。	neg
整体感觉很不好，尤其前一晚是从迪士尼乐园酒店出来的，==0	neg
以前去香港都是住在尖沙咀的“九龙酒店”，印象十分好，除了房间小一些，交通是真的很方便！尖沙咀地铁站出来就是。这次去香港想着换一个地区酒店住住，因为比较喜欢SOGO，就想选择铜锣湾这一带的酒店。在携程上查看了大家的评价，又因为定的时候比较仓促，看重的“海景酒店”没有了，就选择了“港岛皇悦”。事实证明，这个酒店只要加钱一百多，是真的不行啊！一分价钱一分货~~~~	neg
酒店外观看起来不错，但房间内的物品实在是太陈旧了，席梦思床竟然是左右高低不平的，一躺下人就会滚向一边，致电管家部后，很快来了一位服务生，也没怎么看情况，就动作熟练地干开了：将被子、枕头、床单等往行李桌上一扔，再将席梦思床翻个身，最后再将床单什么的一铺，整个动作非常连贯，真是一气呵成，看得出来，同样的事情服务生们做得多了。浴室内的大浴巾磨损得非常非常薄了，在别的酒店里早就不会再拿出来给客人用了，拖鞋象纸一样的都坚持不了多久的，梳子也没有的。电视频道也非常少，HBO什么的就别想了。优点就是酒店附近交通非常方便，多条公交车都有站点的，附近的饭店也比较多，吃饭不成问题。	neg
地点在十字路口边上，十分嘈杂，巴士车呼啦啦直到夜里11点。	neg
除了在湖边上这点好处之外.没有任何可以一提的优点.房间老旧,卧具破烂,脏兮兮的,我真服了!!!	neg
以为和温州的华侨饭店一个系统，入住发现像校办酒店，房间隔音很差，而且不仅是左右，楼上的动静也听的到，房间有一股陈年的霉味，行政房就是大些，湖景一般，是湖的一小部分。服务像国企。	neg
大厅雄伟, 但前台和房间太小、(走廊太长)房间分布太散，找同伴很累。如果能将宾馆分为2个馆,前台也分开,应该会有所改善。	neg
酒店位置就在火车站对面，车流密集，环境也很嘈杂，不适合女士前往。入住时，要注明住贵宾楼的，房间装修稍微好点。另外，服务人员的效率比较慢，不能太心急。	neg
图了离火车站近，不能太苛求。不过即使再住一定要住新楼。老楼好像属于文物一类，伪满时期建的？整体阴暗、楼道曲折、房间狭小、服务恶劣、还有骚扰电话。	neg
定了两间一样的房，一间有宽带，一间没有？为什么？	neg
非常不好,房间的装修太旧,就像90年代的感觉.入住的168的所谓豪华标准间,只能说普通标准间罢了,老公睡觉起来	neg
订了一房间，保险链是坏的，叫了半天没人来，还是自己修的！	neg
酒店房间太烂。服务一般。地点也差。房间小，卫生间小，居然还是蹲便。。。	neg
该洒店设施不全且不洁净,让客户感觉不太敢放心使用,且服务人员态度不是太好,早上入住客人收拾房间的速度太慢	neg
服务人员素质不高，屡屡出错！明明我为同事预留好的房间，居然不核对姓名就把房卡给了不认识的其他人了。如此低素质的错误！	neg
对天津这个城市，对天津的老饭店，是很有感情的，但这一次确实让我失望了。曾经住过利顺德，就对老饭店有一种美好的憧憬，但是这一家的确有太多要改进的！！要不然怎么能让顾客再次登门呢？第一饭店的地理位置很好，晚上很安静，房间很高，但是走廊里就有很浓的烟味，换了两个房间，依然如此，从晚上9点进房一直开窗开门换气到夜里12点，关上门窗睡觉，依然觉得难受，可能我不抽烟，对烟味非常反感的缘故吧，俺只好把随身带的香水放在枕边，这样才睡着。气味不好，让我对这家饭店的洁净程度的印象大打折扣。	neg
说是9层在装修！但是住5层还是吵得睡不着。怀疑6层也在装修，声音就在头顶。电钻6、7点就开始吵。头痛欲裂。	neg
锦江贵宾楼我已经入住很多次了，我之所以选择它，是因为地理位置好，但是服务水平比较差，而且餐饮价格也不合理。并且现在装修噪音很大，下次我是不会选择了。	neg
锦江贵宾楼房间装修还可以，环境一般，我认为本次入住餐饮服务比较差，比如我点菜时他告诉我68元，但结帐时时98元。而且价格比较高。	neg
地理位置不好，快到民族路顶头了，太偏，出来周围没有什么吃饭和逛的地方。	neg
整体感觉酒店比较小，从大堂、电梯、走廊、客房到卫生间都比较小，最不能容忍的是那个小坐便，大小便几乎不能同时进行，还有传染性病的危险。客房的壁纸坏的很厉害，停车场房客还收费，感觉不好。建议酒店尽快把那个小坐便换掉，否则真的没人敢入住了。	neg
酒店太脏、太旧、太破！房间厕所都是下水道的臭味！地毯已经旧的看不清楚颜色了。电视机只有6个频道！我真是晕哦！前台服务员都是坐着看着报纸工作的，而且前台只有1个服务员。客房服务员不敲门就开门进来的，受不了哦！！	neg
真不象是一家四星级的酒店，评三星都觉得高，房间很小并且很旧，到处都觉得乱糟糟的，一楼大堂很吵。	neg
我住的是大床间，房子不算干净，卫生间比较简陋，早餐品种太少，饭店上菜太慢，卫生也是问题，不停有苍蝇转来转去。下次不会再住了。	neg
入住时酒店的服务很好，大堂和房间一般，入住后发现房间的硬件较差，比如空调，马桶，尤其是电视遥控器非常差，几乎不能用。房间空调不管用，走廊也有味道。早餐很差，刚到九点服务员就疯狂地收东西，也不问一问客人是否还需要，很差，曾经看到的评价不太确切，第二天立刻搬到龙城，山西真的是没有什么好的宾馆,不知道为什么，很奇怪！	neg
我住的是大床间，房子不算干净，卫生间比较简陋，早餐品种太少，饭店上菜太慢，卫生也是问题，不停有苍蝇转来转去。下次不会再住了。	neg
入住时酒店的服务很好，大堂和房间一般，入住后发现房间的硬件较差，比如空调，马桶，尤其是电视遥控器非常差，几乎不能用。房间空调不管用，走廊也有味道。早餐很差，刚到九点服务员就疯狂地收东西，也不问一问客人是否还需要，很差，曾经看到的评价不太确切，第二天立刻搬到龙城，山西真的是没有什么好的宾馆,不知道为什么，很奇怪！	neg
订的一般标准间￥228的，在前台等了十来分钟开好了房间，刚进了房间就被告知开错了，说开成了￥228的（其实就比￥228的多两瓶水，两小袋饼干），紧接着就被服务员赶（是赶，没错）出了房间，问新开的房间呢，服务员一脸的不快，说在开等会送来，又过了十来分钟服务员才又拿了房卡，房间设施吧感觉一般，达不到三星的标准吧，不及我在观音桥住得一些商务酒店，价格还能便宜一些。	neg
很破的酒店，根本不陪挂牌四星的标准，顶多就是一个2星还勉强。酒店就是一个巨大的娱乐场所，里面夜总会，桑拿应用尽有，晚上骚扰电话一个接一个。房间装修很老，电视竟然不看了。更搞笑的是，桌子上虽然有网线，但是没有插座，感情大家的笔记本都不需要充电了么。	neg
住过的最差的4星级宾馆，墙壁根本不隔音，晚上楼下卡拉ＯＫ吵的没法睡觉，早餐餐厅都是附近过来喝早茶的老头	neg
这个饭店比较老旧、像20年前的饭店，实在不是一个好的住宿选择。	neg
酒店设施起码有十年使用时间了，而且维护欠佳，走进房间，一股发霉的味道扑鼻而来，地毯上污迹斑斑；走廊里的木制衣帽柜，柜门无法正常关闭，打开柜门霉味更浓，衣帽柜上面还有一个关不上的小柜门，打开后，发现里面是管道和蜘蛛网、以及厚厚的尘土。床和控制台中间的空地上居然还留有上次住过的客人留下的空饮料瓶，卫生间的毛巾上居然还有几根头发……真不能相信这就是电话预定员眼中的“网友评价较高”、“三星酒店”。今后如果再遇到上网条件不便又急于订酒店的情况，我绝对不会贸然做出电话订房的风险举动！	neg
这个３星实在太差了，住的房间开始么空调很低，简直没有，到后来么就拉倒空调坏了，住的房间都是一股霉味，床上面也都是发霉的，千万不要住这个酒店，我是一晚上没睡着，太差了．早餐简直就是没东西吃的，简直是一塌糊涂．服务元态度还算可以．	neg
酒店设施较陈旧，我们入住的房间紧靠厨房的排烟道，躁声非常大，要求调换房间，酒店答复晚9：30分餐厅就休息，不会影响休息。可是早晨5-6时，餐厅做早餐再次影响休息，酒店采取此种推委隐瞒的做法太不象话了。	neg
总体来说酒店真的不怎么样，首先空调是坏的其次窗户漏风，晚上非常冷，睡觉时只能把脑袋一起放进被卧里，这是我住过的最差劲的酒店，如果再有机会去丹东绝对不住这	neg
我全说客观的，大家自己参考。	neg
已经是第三次入住该酒店了，虽然换了一些新床和桌椅，但还是越来越久了．无论是服务还是其他，也就只有一星而已．只是在南戴河的话没办法了．	neg
这次住的丽晶，实在是令人气愤。酒店浴室没有防滑垫，铺了个毛巾在地上冲凉。怎奈毛巾太小，还是摔倒。3个牙齿摔没了。包括两个门牙，其中一个要拔掉。之后发生的事情更是让我对这个所谓在当地的四星级酒店太失望了。酒店没有任何一个人在事情发生到现在有个道歉的意思。反而说你自己不小心，拒不做任何有诚意的合理赔偿。携程的沟通也是令人失望。一句“没有办法”，仅此而已。	neg
酒店设施很差，根本不像四星酒店。卫生间的镜子边上已破烂不堪，马桶也下不去水。酒店里吃晚饭时，只有3桌，但等菜半个多小时，服务员都搞不清菜该上哪一桌。唯一感到满意的是房间很大。	neg
普通游客旅馆 还三星 让我伤心 店名好大 奇差无比	neg
房间根本就是走廊通道改建的，又长又窄，窗户很小，窗户外面是救生楼梯，旁边是一扇好大的铁制的救生门，住在里面一点安全感也没有。	neg
酒店真的不怎么样，不知道怎么评上四星的。房间又小又旧，早餐也没什么吃的，服务也不好，而且会有骚扰电话	neg
该酒店装修比较成旧。我房间的浴室出水很小，洗澡很不方便。	neg
过了好久才想起来评价，记得离火车站超级近，不过方便的同时必然会觉得比较吵。韩日旅游团住这里的很多，前台服务冷淡。两个人住标准间，只给一张房卡，还很挑衅的看我。气的没心情。	neg
酒店在铁路旁，晚上火	neg
因为去年住过，感觉房间好像装修过了。但是早餐好像和去年不一样了。我去的时候两个老外去了豪华的餐厅，我被安排在下面。。。 早餐很差。。连沙拉都没有。。如果需要购买好一点的早餐，酒店应该先向顾客说明。	neg
个人认为不符合4星的条件,房间很潮湿,酶味太重,,根本没办法入睡,浴室的条件也不怎么样,总之感觉更像个快捷式酒店	neg
面前就是高架，实在是太吵了，一晚上没睡！	neg
我们是5月1日通过携程网入住的，条件是太差了，根本达不到四星级的标准，所有的东西都很陈旧，卫生间水龙头用完竟关不上，浴缸的漆面都掉了，估计是十年前的四星级吧，总之下次是不会入住了。	neg
1、住过的唯一的山景水景双景观宾馆：抬头窗外观泰山石，俯首脸盆赏黄河水。－－热水开到最大，放了10分钟后还是色如浓茶。	neg
优点：	neg
隔音太差，稍微大点声，三和板的传音效果较好。黄金周的价格是平时的一倍，明显有上当的感觉。特别是结帐时听到别人才260，我的居然是370！！！！！！！！！！！！	neg
太搞笑了！住了这么多次酒店宾馆都没有收停车费的，唯独东都宾馆收停车费，而且事先也不说明！！！当一个当兵的来收我停车费时，我破口大骂，先震他个四晕八素，然后趁他发懵时一鼓作气接着骂！声音还特大，一副要钱没有要命一条的架势，最后闹得收费的直犯晕，最后也没收费！这方法可供以后拄这家宾馆的人借鉴一下！（此方法切不可模仿，此次未交费纯属侥幸）至于其他的感想，和一经发表评论的人的观点一样，一个字：差！奉劝大家住店前三四而后行！	neg
总体上来说对这个宾馆不很满意。	neg
总体上来说对这个宾馆不很满意。	neg
很失望。不过也很正常，因为在北京这个价格就是这样的住宿条件。	neg
感觉这家酒店服务不好：	neg
晚上有搔扰电话比较烦。	neg
离泰山较远，实际环境与价格不符，漂亮的外观，陈旧破烂的内里，隔音极差	neg
只能说，还可以住住。硬件，环境没什么可点评的。	neg
很旧，很破，很差，很贵，以后再不住了。订房还要信用卡担保，就是怕别人看到现场改变主意，太恶心了。前台都没有，很差	neg
房间陈旧,服务差,设备也陈旧.垃圾酒店!	neg
是第二次入住，因为离客户很近，图个方便。	neg
是第二次入住，因为离客户很近，图个方便。	neg
老酒店,设施都很旧很简单,只住一晚所以将就了;交通倒挺便利的,房间整体感觉有点脏,应该是因为旧的原因.下次再去换另外一家,不想去住了,没什么值得留恋的.网线也没有.	neg
很一般，服务态度不好，我走的时候有个密封的纸箱子需要帮忙拿下来，我先到前台结帐并找人帮忙拿下来，就在短短十分钟时间，查房的服务员擅自就把我密封的纸箱子拆开并翻看里面的东西，等和帮忙拿纸箱子的门童上去时，很气愤，质问服务员，服务员还振振有词，真是服了。不知道是不是有值钱东西就直接拿走了，幸好只是一些资料。	neg
不能够提供按照预定的房间要求，明明是要求两间大床房，当天到了之后才告知没有，而且只给了一个标准间，并且最开始连冷气都是坏的，北京40度的高温，不知道这里到底是酒店还是桑拿房	neg
老酒店,设施都很旧很简单,只住一晚所以将就了;交通倒挺便利的,房间整体感觉有点脏,应该是因为旧的原因.下次再去换另外一家,不想去住了,没什么值得留恋的.网线也没有.	neg
很一般，服务态度不好，我走的时候有个密封的纸箱子需要帮忙拿下来，我先到前台结帐并找人帮忙拿下来，就在短短十分钟时间，查房的服务员擅自就把我密封的纸箱子拆开并翻看里面的东西，等和帮忙拿纸箱子的门童上去时，很气愤，质问服务员，服务员还振振有词，真是服了。不知道是不是有值钱东西就直接拿走了，幸好只是一些资料。	neg
有蟑螂！具可怕。解决问题的方法是想送个果盘完事。态度恶劣，只能拎包走人。	neg
差得要命,很大股霉味,勉强住了一晚,第二天大早赶紧溜	neg
酒店在装修，气味很大。我离开酒店时，我记得很清楚把一串西藏天珠遗漏在房间了，过了三小时才突然想起来，后来打电话给酒店总台，可收拾房间的服务员硬是说没看到，难道佛祖显灵，让佛珠自己会飞？估计是服务员自己拿了，又不好意思交出来，真的是服务员的品德有问题！那是一串很有纪念价值的佛珠，可惜了！	neg
酒店在装修，气味很大。我离开酒店时，我记得很清楚把一串西藏天珠遗漏在房间了，过了三小时才突然想起来，后来打电话给酒店总台，可收拾房间的服务员硬是说没看到，难道佛祖显灵，让佛珠自己会飞？估计是服务员自己拿了，又不好意思交出来，真的是服务员的品德有问题！那是一串很有纪念价值的佛珠，可惜了！	neg
酒店应该加强服务意识，配套很差，该有的服务没有，环境比较旧，应该加以修葺，翻新，配套设施与服务应加强。	neg
差的不能在差了，厕所垃圾桶旁边发现一只3厘米的蟑螂，床单被罩有血迹，打电话让换，服务员来了竟然说是刚换的，血迹是洗不掉的。	neg
服务很不好，第一天到前台登记入住时，因为对预授权的签字有质疑，前台接待竟然对我说，如果你不愿意签字，请让其他人帮你付钱（这个回答简直让人无语）！	neg
前台服务差，尤其是入住时接待我的那位，男性，圆脸，戴眼镜。	neg
如果不是实在订不到其它酒店，怎么也不能住这啊！条件差就差呗，价格还不便宜。我打算至少50年内不会再去了，建议携程删除此酒店。	neg
我奉劝携程的网友不要住这家酒店，这是我亲身感受后的结论，我可以告诉你们事实：	neg
这个酒店基本就是低价海南旅游团住的那种招待所吧，周围极度荒凉。距离三塔很近，但是在后/侧墙外，距离大门口还有一段距离大约五、六百米。	neg
我订的是普通标准间B,感觉非常的糟糕.	neg
不知前面几位朋友怎么评价的，反正我自己入住后感觉实在不好，CHACK IN	neg
总体来讲，对登封的印象比较差，基本上是脏乱差的典型！酒店的设施极端简陋，洗手间里连浴帘都没有，洗个澡满屋子的水！而且，没有挂衣服的地方。酒店里的餐厅，竟然不到7点去就已经黑灯瞎火了。总之比较阴暗老旧的酒店，条件很一般。	neg
